worker_id,category,user_zone,worker_zone,available,weekly_gigs,rating,completed_jobs,acceptance_rate,cancellation_rate,response_minutes,price,budget,distance_km,successful_booking
5,Mechanic,East,East,0,4,4.4,141,0.56,0.07,138,687,897,1.5,1
143,Electrician,East,North,1,3,5.0,53,0.77,0.0,90,1495,1539,24.3,1
282,Carpenter,South,West,0,4,3.6,14,0.81,0.0,93,649,872,4.8,0
276,Plumber,West,East,0,10,4.2,52,0.91,0.07,70,617,1491,15.9,0
203,Electrician,West,South,1,6,3.7,122,0.55,0.05,49,560,686,14.5,0
93,Carpenter,North,East,1,2,4.6,175,0.8,0.02,20,1073,802,11.6,1
207,Plumber,South,North,1,6,3.8,28,0.91,0.23,166,289,570,6.6,1
74,Plumber,North,North,1,13,3.7,181,0.54,0.04,146,1109,634,8.0,0
125,Plumber,East,North,1,0,3.2,75,0.55,0.27,108,490,302,22.8,1
219,Mechanic,South,East,1,3,4.8,175,0.69,0.27,30,1207,647,24.8,1
145,Carpenter,North,East,1,14,4.8,21,0.95,0.18,47,1077,1386,8.7,1
218,Electrician,East,East,1,1,3.5,127,0.83,0.28,21,204,604,19.6,1
76,Mechanic,West,West,1,1,4.2,186,0.64,0.03,34,572,1088,9.1,1
247,Mechanic,East,South,1,10,4.8,98,0.71,0.15,138,1208,1390,13.6,1
43,Mechanic,South,North,1,0,3.4,4,0.68,0.14,36,425,422,22.8,0
72,Carpenter,West,South,1,8,4.9,107,0.62,0.25,16,482,540,24.1,0
194,Plumber,West,East,1,1,4.3,18,0.74,0.18,42,261,600,9.4,1
40,Plumber,West,South,1,7,4.5,191,0.76,0.28,122,1042,990,11.4,0
7,Carpenter,North,South,1,10,3.1,192,0.59,0.05,103,1067,1230,14.1,0
293,Carpenter,South,West,0,4,4.9,133,0.69,0.29,56,1020,1567,1.9,1
287,Plumber,West,West,1,10,3.8,97,0.58,0.24,167,1068,698,7.1,1
186,Carpenter,North,South,1,8,3.2,54,0.8,0.23,81,584,1429,5.4,0
124,Carpenter,North,North,1,12,4.0,12,0.66,0.28,4,930,878,24.0,0
162,Mechanic,East,South,1,1,3.7,189,0.75,0.15,40,248,1502,20.0,0
20,Carpenter,South,South,1,1,4.8,23,0.98,0.07,57,488,629,24.8,1
268,Carpenter,West,South,1,5,4.2,110,0.52,0.21,176,993,789,5.6,0
39,Electrician,West,North,1,2,4.5,79,0.77,0.29,24,1221,492,11.6,1
152,Electrician,North,East,1,5,3.2,45,0.86,0.14,123,724,1205,16.4,0
64,Mechanic,North,East,0,6,3.8,158,0.96,0.04,95,1249,1579,23.8,0
212,Mechanic,East,North,1,10,3.1,62,0.85,0.17,41,415,895,9.7,0
38,Electrician,West,West,1,5,3.9,164,0.77,0.25,29,375,669,18.4,0
204,Mechanic,South,West,1,5,3.7,154,0.74,0.21,123,434,870,11.6,0
241,Electrician,South,East,1,9,4.5,15,0.97,0.11,112,1169,737,1.8,0
217,Carpenter,East,South,1,1,3.5,20,0.65,0.21,109,1274,738,16.9,0
28,Plumber,West,East,0,4,3.3,89,0.97,0.14,139,529,1194,9.2,0
200,Plumber,South,North,1,9,4.2,82,0.83,0.25,83,229,608,22.5,0
256,Carpenter,North,West,1,11,3.0,115,0.97,0.26,164,1120,1484,2.9,0
97,Mechanic,South,West,1,3,4.9,173,0.79,0.0,95,233,918,22.5,1
64,Mechanic,West,West,1,5,4.7,109,0.76,0.23,31,560,1239,11.0,1
84,Mechanic,West,East,1,11,4.4,162,0.64,0.19,27,379,512,2.7,1
211,Plumber,West,North,1,8,4.2,8,0.83,0.26,56,656,1231,14.0,1
241,Plumber,East,West,1,13,4.3,189,0.7,0.28,59,1239,880,7.1,0
158,Mechanic,South,North,0,6,3.1,6,0.58,0.11,134,1428,950,8.7,0
221,Electrician,West,South,1,6,4.7,147,0.71,0.28,101,555,1125,22.7,0
224,Electrician,North,South,1,10,4.2,100,0.92,0.19,68,1332,625,23.7,0
48,Plumber,West,North,1,9,3.3,158,0.85,0.28,22,1371,1083,1.1,0
233,Carpenter,South,South,1,3,3.6,137,0.92,0.22,98,733,405,7.2,0
12,Plumber,North,West,0,1,3.2,72,0.63,0.05,21,1212,1040,22.9,0
52,Mechanic,North,West,1,10,3.2,175,0.71,0.27,164,1123,629,4.9,1
92,Plumber,North,East,0,7,5.0,153,0.77,0.05,67,449,694,15.3,1
266,Electrician,South,East,1,3,3.1,35,0.61,0.22,34,748,860,12.3,0
179,Carpenter,West,West,1,6,4.8,64,0.59,0.21,73,1004,510,14.8,0
160,Electrician,South,West,1,7,3.8,191,0.64,0.1,29,1443,1084,11.0,0
192,Plumber,West,South,0,8,3.5,104,0.65,0.25,167,1286,1021,10.3,0
166,Mechanic,South,East,1,3,4.3,95,0.57,0.09,4,852,322,18.1,1
291,Carpenter,South,North,1,9,3.4,55,0.55,0.08,157,353,1475,22.4,0
223,Carpenter,East,South,1,12,4.0,11,1.0,0.13,33,1127,650,15.2,0
122,Plumber,East,North,1,13,4.2,1,0.96,0.09,105,275,1392,23.0,1
9,Plumber,West,North,1,6,4.4,70,0.66,0.1,22,1339,941,12.6,1
153,Mechanic,West,North,1,9,3.2,57,0.52,0.0,28,861,1192,6.0,1
189,Plumber,North,East,0,0,3.2,77,0.54,0.1,158,977,852,17.6,0
299,Mechanic,North,South,1,2,4.5,105,0.82,0.2,135,1280,792,14.7,0
144,Carpenter,West,South,1,12,3.6,21,0.68,0.25,64,621,459,2.3,0
109,Plumber,South,West,1,3,4.0,87,0.6,0.18,137,1252,941,19.1,0
233,Electrician,North,South,1,5,3.8,115,0.93,0.15,104,584,440,7.3,1
158,Plumber,South,West,0,11,3.2,4,0.95,0.06,9,1175,1387,11.6,0
282,Plumber,East,West,1,6,4.0,130,0.67,0.13,96,400,400,16.4,0
217,Electrician,East,South,1,9,3.6,155,0.75,0.13,176,302,809,24.0,0
28,Plumber,East,South,1,1,3.6,158,0.85,0.12,102,407,750,18.5,0
138,Mechanic,South,South,1,5,4.3,180,0.8,0.22,26,579,1330,22.7,1
157,Electrician,South,East,1,2,3.4,116,0.57,0.0,123,1076,984,1.0,0
40,Electrician,North,East,0,9,3.0,63,0.74,0.01,6,1361,895,21.0,0
86,Electrician,North,North,1,11,3.7,125,0.87,0.3,67,1196,819,9.4,1
181,Carpenter,East,West,1,10,4.0,163,0.51,0.29,58,490,1031,12.7,1
221,Carpenter,South,North,1,6,4.3,70,0.94,0.2,117,1279,658,7.0,0
170,Mechanic,West,East,1,0,4.2,179,0.67,0.18,112,1131,1460,24.2,0
148,Plumber,North,West,0,2,3.9,38,0.76,0.09,144,533,921,12.4,1
151,Plumber,West,North,1,13,4.2,13,0.74,0.0,92,201,402,6.7,0
146,Electrician,North,East,1,11,3.4,149,0.96,0.09,10,1169,1026,6.6,0
198,Mechanic,West,North,0,14,3.6,79,0.59,0.13,84,1384,585,17.2,0
70,Mechanic,South,East,1,4,4.1,160,0.73,0.06,113,396,583,13.4,0
258,Carpenter,West,East,1,6,4.9,118,0.51,0.17,109,381,587,15.6,1
125,Carpenter,South,East,1,13,3.8,103,0.84,0.14,134,1142,411,2.6,0
55,Carpenter,North,East,1,11,3.7,15,0.56,0.18,132,308,719,13.1,0
254,Electrician,South,South,1,4,4.4,1,0.9,0.19,53,434,437,0.5,0
62,Plumber,South,South,1,0,4.7,113,0.7,0.28,78,1028,1290,24.6,0
280,Carpenter,West,North,1,10,3.0,36,0.91,0.2,45,1247,1419,5.4,0
149,Plumber,West,East,1,6,3.8,27,0.73,0.24,39,257,880,11.7,0
6,Carpenter,North,West,1,14,3.7,35,0.73,0.22,72,218,624,9.3,0
258,Electrician,East,West,1,2,4.3,90,0.83,0.17,119,486,870,19.7,0
202,Plumber,West,West,0,9,4.3,147,0.85,0.15,170,1276,830,3.7,0
298,Carpenter,West,North,1,13,4.5,59,0.55,0.03,175,1175,962,19.1,0
122,Plumber,South,West,1,6,4.8,15,0.81,0.03,20,1104,1066,15.4,0
90,Carpenter,North,West,1,10,4.1,51,0.6,0.15,175,785,761,5.4,0
271,Electrician,North,North,1,10,3.2,8,0.91,0.27,94,1035,1463,13.9,1
95,Mechanic,South,South,1,7,4.0,91,0.81,0.17,37,337,1198,11.0,1
37,Plumber,South,East,1,7,3.5,153,0.77,0.01,76,714,1099,17.7,1
81,Carpenter,North,South,0,14,4.2,79,0.7,0.02,180,427,1493,12.0,0
135,Plumber,North,East,1,3,3.7,195,0.53,0.06,86,327,782,12.6,0
289,Plumber,East,North,0,9,4.5,20,0.94,0.14,35,754,385,3.0,0
116,Carpenter,West,West,1,13,4.8,58,0.51,0.02,52,1294,1545,21.6,0
10,Mechanic,North,West,1,11,3.3,179,0.71,0.04,114,441,1560,24.6,0
100,Carpenter,West,North,1,1,4.2,58,0.71,0.23,139,1363,393,24.8,1
128,Plumber,North,North,1,2,3.6,80,0.67,0.2,64,798,565,15.4,0
63,Plumber,North,East,0,3,4.0,188,0.91,0.27,58,1108,919,23.6,0
150,Electrician,East,East,1,8,3.2,88,0.95,0.21,161,1195,872,2.4,0
267,Electrician,East,South,1,11,4.6,36,0.52,0.07,114,1129,533,1.0,0
139,Carpenter,West,East,1,1,3.1,156,0.69,0.01,99,987,1209,1.6,1
95,Mechanic,North,East,1,12,3.7,6,0.96,0.23,88,737,1510,5.8,1
223,Mechanic,North,North,1,11,4.9,73,0.93,0.28,120,1068,1472,18.1,0
134,Electrician,West,West,1,14,3.5,3,0.64,0.2,72,375,811,19.4,0
293,Mechanic,North,East,1,10,3.5,167,0.91,0.18,33,828,1464,16.7,0
92,Mechanic,West,North,1,7,3.1,91,0.74,0.25,57,1036,419,14.7,0
283,Carpenter,North,West,1,12,4.6,66,0.93,0.04,163,557,600,21.8,0
120,Plumber,North,South,1,13,3.9,81,0.52,0.22,17,730,827,0.9,0
181,Plumber,South,East,1,8,3.9,130,0.54,0.06,148,960,1151,2.2,0
145,Electrician,North,East,1,5,3.7,104,0.95,0.11,77,1473,363,4.4,1
77,Plumber,North,South,1,8,4.4,189,0.75,0.17,90,640,1075,20.9,1
77,Mechanic,North,North,0,3,4.1,147,0.82,0.22,139,448,1380,20.1,0
269,Mechanic,East,East,1,9,3.6,62,0.66,0.24,94,672,1233,8.2,0
124,Mechanic,West,East,1,8,4.0,92,0.83,0.18,116,1057,770,14.4,0
65,Electrician,West,South,1,12,3.6,80,0.56,0.12,131,503,1479,12.6,0
102,Electrician,West,North,1,6,3.5,141,0.86,0.14,27,458,369,20.9,1
86,Plumber,South,West,0,5,3.3,178,0.78,0.21,32,889,989,15.0,0
24,Plumber,East,West,0,10,3.9,111,0.64,0.14,36,575,1507,23.0,0
43,Electrician,North,East,1,7,3.8,112,0.59,0.22,73,398,775,7.8,0
289,Mechanic,East,East,1,12,3.4,36,0.52,0.28,55,1081,1363,7.3,0
161,Plumber,East,East,1,4,3.5,112,0.61,0.05,68,1441,517,23.2,0
73,Plumber,South,South,1,14,3.1,138,0.77,0.06,127,252,1056,5.5,0
293,Mechanic,West,South,1,4,4.8,183,0.85,0.25,115,1085,1310,6.9,0
143,Plumber,East,North,1,3,4.5,83,0.58,0.1,118,1491,1350,17.0,1
162,Plumber,West,North,0,12,4.0,48,0.92,0.2,162,272,1599,15.9,0
193,Electrician,South,East,1,7,4.6,187,0.75,0.04,164,381,1357,21.5,0
2,Mechanic,North,West,1,3,4.4,9,0.71,0.08,99,1492,1495,6.3,0
272,Electrician,East,South,0,10,4.0,161,0.7,0.11,125,805,497,5.9,0
148,Mechanic,West,East,1,6,3.2,118,0.98,0.2,90,1015,562,19.5,0
251,Mechanic,South,North,1,8,3.4,104,0.53,0.23,68,850,1142,10.1,0
205,Carpenter,North,East,1,3,3.7,11,0.65,0.12,148,541,1397,5.6,0
169,Electrician,North,North,1,1,4.6,85,0.96,0.23,143,329,400,13.2,1
102,Electrician,West,South,1,2,4.8,84,0.71,0.17,65,227,373,21.2,0
270,Plumber,West,West,1,4,3.6,58,0.82,0.21,10,757,553,20.4,0
206,Electrician,East,North,1,8,4.4,195,0.87,0.01,140,1438,610,2.8,0
201,Electrician,East,East,1,11,3.0,70,0.73,0.03,169,1380,1265,9.7,0
114,Mechanic,East,West,1,11,4.1,62,0.69,0.3,102,963,1419,18.0,0
296,Plumber,West,South,1,7,4.1,164,0.66,0.04,163,371,495,14.2,1
251,Electrician,North,South,1,13,3.9,185,0.92,0.23,17,1210,816,10.6,0
78,Plumber,East,West,0,4,4.4,193,0.78,0.15,129,841,782,8.4,0
264,Plumber,North,West,1,6,3.3,3,0.58,0.22,44,604,1196,21.8,0
218,Mechanic,South,West,1,13,4.1,102,0.5,0.04,77,755,1370,8.4,0
289,Electrician,South,East,1,3,4.6,182,0.69,0.18,122,1147,731,23.4,0
70,Electrician,West,North,1,2,3.3,17,1.0,0.0,50,608,492,13.7,0
32,Mechanic,South,North,1,8,4.8,88,0.81,0.28,72,782,1172,14.8,1
207,Carpenter,South,North,1,1,4.5,71,0.59,0.17,34,1269,1502,16.3,1
295,Carpenter,West,South,1,12,3.5,55,0.55,0.24,39,493,637,12.1,1
40,Plumber,South,West,1,7,3.7,128,0.88,0.07,102,972,1089,17.8,0
268,Carpenter,North,South,0,10,4.7,182,0.57,0.13,115,1203,813,17.3,0
223,Carpenter,South,North,0,13,3.9,171,0.67,0.13,159,1346,691,9.9,0
6,Electrician,West,East,1,0,4.2,84,0.55,0.11,66,1229,326,15.4,1
141,Mechanic,West,North,0,11,3.5,160,0.53,0.17,9,1164,1544,16.0,0
243,Plumber,North,East,1,14,4.4,180,0.87,0.26,35,369,1159,20.9,1
228,Plumber,East,North,0,4,5.0,49,0.83,0.22,87,848,646,22.7,0
188,Plumber,West,West,1,10,3.1,49,0.91,0.15,70,371,653,11.4,0
102,Mechanic,South,North,1,8,3.7,87,0.73,0.25,24,1359,1248,2.7,0
94,Plumber,South,East,1,0,4.5,2,0.61,0.11,22,705,930,21.0,0
98,Electrician,East,North,1,4,3.4,35,0.78,0.12,50,758,708,4.8,0
226,Carpenter,North,West,1,5,3.7,164,0.76,0.25,177,549,375,23.8,0
80,Electrician,West,East,1,10,4.6,53,0.67,0.29,143,750,485,13.1,0
112,Mechanic,East,North,0,8,4.3,47,0.74,0.14,84,962,1454,9.8,0
18,Carpenter,North,East,0,0,3.3,121,0.67,0.19,27,583,1033,8.0,0
96,Plumber,West,West,1,11,3.9,102,0.74,0.07,97,1430,991,12.3,0
21,Electrician,North,West,1,4,4.9,102,0.8,0.05,44,815,1522,24.1,0
102,Electrician,South,East,1,0,4.9,79,0.9,0.04,90,1139,1110,4.6,1
76,Electrician,South,East,1,2,3.5,52,0.72,0.22,41,1337,1066,0.6,1
52,Mechanic,West,South,0,10,3.8,118,0.85,0.23,26,993,563,8.3,0
205,Carpenter,East,West,1,8,3.1,125,0.83,0.29,8,654,1546,4.9,1
186,Carpenter,North,West,0,10,3.5,127,0.59,0.06,113,390,995,9.9,0
78,Carpenter,East,West,1,7,3.1,107,0.59,0.12,134,417,1252,20.3,0
52,Mechanic,North,South,1,9,4.0,175,0.73,0.15,173,1022,1165,19.4,0
133,Plumber,West,East,1,11,3.7,136,0.99,0.03,47,1068,1388,19.1,0
41,Electrician,North,East,0,11,4.2,50,0.76,0.18,118,1090,399,11.9,1
251,Mechanic,East,North,0,10,3.7,108,0.67,0.09,8,1311,847,4.9,0
9,Mechanic,East,East,1,9,3.2,187,0.52,0.22,65,558,472,13.6,1
75,Mechanic,West,East,1,7,4.4,62,0.96,0.27,136,1365,1238,1.5,1
20,Electrician,North,West,1,11,3.2,163,0.87,0.13,7,576,826,18.2,0
41,Mechanic,North,South,1,4,4.2,138,0.93,0.07,14,966,1474,12.1,0
224,Carpenter,South,East,1,0,4.2,46,0.84,0.08,106,624,338,19.7,0
141,Carpenter,West,East,1,3,3.0,83,0.61,0.18,157,1143,1504,10.8,0
278,Mechanic,West,North,1,5,3.7,113,0.58,0.26,129,631,1390,17.6,0
131,Mechanic,North,North,1,8,5.0,21,0.6,0.3,96,822,897,18.9,0
240,Plumber,South,South,1,9,3.9,195,0.51,0.29,144,1205,780,9.7,0
194,Plumber,North,West,1,1,4.1,45,0.93,0.23,104,1326,1136,9.1,1
143,Carpenter,East,North,1,10,4.9,195,0.82,0.15,138,1003,761,21.5,1
238,Carpenter,West,South,0,2,3.8,0,0.77,0.1,120,552,501,9.9,0
215,Mechanic,South,North,1,2,4.2,128,1.0,0.18,106,246,965,15.4,1
242,Plumber,East,North,1,14,4.6,99,0.78,0.26,43,1137,1055,18.2,1
242,Electrician,East,South,1,14,3.1,147,0.73,0.07,156,1108,795,20.0,0
257,Plumber,East,South,1,11,4.9,1,0.87,0.2,106,1264,1262,21.6,1
214,Carpenter,North,North,1,13,4.5,74,0.91,0.25,12,944,1118,18.1,1
226,Mechanic,North,North,1,4,4.5,148,0.88,0.03,45,950,1145,16.6,1
125,Mechanic,South,East,1,10,4.4,117,0.95,0.15,64,732,1001,7.7,1
231,Carpenter,East,North,1,2,4.0,6,0.61,0.11,94,796,928,23.6,0
157,Mechanic,West,East,1,12,4.4,37,0.8,0.26,67,666,357,21.3,0
76,Plumber,East,East,1,11,4.7,132,0.7,0.19,45,904,619,14.9,1
268,Carpenter,West,West,1,13,4.1,44,0.74,0.11,173,332,1001,6.0,1
77,Carpenter,North,South,1,7,4.1,163,0.95,0.25,136,667,714,9.4,1
51,Carpenter,North,East,1,8,4.7,137,0.94,0.29,16,1114,1460,13.3,1
94,Electrician,South,West,1,9,3.5,71,0.55,0.06,18,471,1370,7.9,1
125,Mechanic,West,North,1,12,3.1,162,0.54,0.14,115,370,1274,5.3,0
111,Mechanic,East,North,1,13,4.8,184,0.94,0.23,51,1406,1600,15.6,1
1,Carpenter,West,East,1,2,3.7,123,0.76,0.29,78,741,1389,6.6,1
288,Carpenter,West,North,0,2,4.0,81,0.95,0.15,128,534,666,2.1,0
156,Plumber,West,East,1,8,4.6,49,0.89,0.23,56,829,1327,8.0,0
242,Plumber,East,South,1,2,3.6,49,0.88,0.24,42,1449,621,8.5,0
243,Mechanic,East,South,0,7,4.9,77,0.69,0.09,92,845,1221,8.0,0
214,Plumber,West,North,0,5,4.3,35,0.99,0.23,6,614,727,16.7,1
192,Plumber,East,West,1,5,4.1,189,0.6,0.06,130,1101,861,3.1,1
167,Mechanic,West,North,1,6,4.4,180,0.74,0.08,157,1400,1068,2.0,1
176,Carpenter,East,West,0,1,3.9,191,0.54,0.29,107,510,608,15.0,0
288,Plumber,West,South,1,8,4.5,66,0.78,0.25,178,244,587,19.4,1
161,Carpenter,West,South,1,7,3.5,92,0.67,0.2,68,722,1536,18.8,1
62,Mechanic,West,West,1,12,3.1,135,0.53,0.3,97,233,1458,11.2,1
259,Carpenter,West,East,1,10,3.1,19,0.78,0.29,30,1289,624,20.1,0
45,Mechanic,South,North,1,6,4.6,119,0.73,0.26,40,876,449,5.0,0
233,Mechanic,North,West,1,0,4.2,99,0.51,0.07,111,508,830,21.5,0
168,Mechanic,South,East,0,11,4.7,39,0.59,0.04,80,571,506,1.1,0
21,Electrician,East,North,1,5,4.9,168,0.6,0.09,110,755,777,23.4,1
182,Plumber,South,West,1,6,3.1,190,0.93,0.06,14,1115,1198,10.3,1
195,Plumber,North,South,1,9,4.4,31,0.58,0.06,127,1438,1033,18.9,0
98,Electrician,North,East,1,8,3.2,116,0.51,0.11,109,1019,504,9.2,0
34,Mechanic,East,South,0,1,4.3,99,0.94,0.0,72,862,392,3.9,1
290,Plumber,South,South,1,7,4.5,15,0.8,0.06,171,800,1061,15.6,0
215,Electrician,South,South,1,12,4.3,93,0.94,0.03,43,261,1318,5.5,1
192,Carpenter,East,North,1,5,3.1,120,0.52,0.26,106,295,1404,9.7,0
269,Electrician,South,North,1,14,3.4,107,0.99,0.03,123,1151,1150,21.5,0
69,Plumber,East,West,1,14,3.5,82,0.83,0.11,159,397,1278,12.6,0
293,Electrician,South,South,1,12,4.9,57,0.83,0.22,105,778,1559,3.1,1
95,Carpenter,East,West,1,8,4.0,68,0.88,0.04,110,967,597,14.7,0
18,Mechanic,North,South,0,0,3.3,8,0.92,0.07,103,860,323,14.5,0
177,Electrician,West,West,0,7,4.2,139,0.72,0.22,169,1253,990,8.8,0
131,Carpenter,West,West,1,10,4.7,195,0.76,0.02,95,1073,352,24.1,1
117,Mechanic,North,North,1,4,3.3,88,0.65,0.13,23,1233,673,10.2,0
262,Electrician,South,South,1,3,4.5,90,0.76,0.23,146,1286,1375,1.7,0
277,Electrician,South,East,1,10,3.3,162,0.93,0.07,40,1307,1548,10.9,1
26,Mechanic,East,West,0,6,4.8,119,0.66,0.22,78,200,453,6.7,0
160,Electrician,North,North,1,2,3.3,41,0.88,0.24,64,1001,626,16.3,0
100,Electrician,East,North,1,4,3.3,102,0.56,0.22,174,510,721,11.4,0
168,Plumber,North,East,1,12,4.3,120,0.62,0.13,33,1308,1549,11.6,1
175,Carpenter,North,West,1,4,3.2,119,0.71,0.05,179,1197,896,6.0,0
186,Electrician,West,West,1,10,3.2,197,0.64,0.22,72,715,1340,8.6,0
129,Carpenter,North,North,1,12,4.0,149,0.75,0.18,172,744,512,24.9,0
250,Mechanic,West,North,1,9,4.7,164,0.98,0.17,32,688,1038,14.7,1
216,Mechanic,North,East,1,7,4.7,146,0.93,0.01,104,1486,1184,16.9,1
291,Electrician,North,East,1,14,3.8,7,0.86,0.25,66,934,1004,9.1,0
142,Mechanic,North,East,1,10,3.5,41,0.6,0.23,142,859,1121,19.0,0
89,Mechanic,North,East,1,8,4.5,58,0.66,0.09,25,1031,940,15.7,0
196,Electrician,East,West,1,12,3.9,92,0.88,0.29,84,232,528,5.1,1
260,Carpenter,South,West,1,1,3.4,23,0.86,0.27,171,1028,839,4.1,0
182,Mechanic,South,West,1,11,4.6,75,0.81,0.29,84,660,1206,20.7,1
80,Carpenter,North,West,1,11,5.0,62,0.94,0.13,57,497,325,7.8,0
248,Mechanic,West,South,1,13,4.0,102,0.81,0.27,101,735,1045,20.2,0
190,Carpenter,South,East,1,1,4.9,34,0.66,0.25,65,1302,1485,3.7,0
260,Mechanic,East,North,1,9,3.5,89,0.86,0.19,143,658,1252,7.1,0
236,Mechanic,West,West,1,2,3.0,114,0.78,0.02,90,1176,602,2.1,0
142,Carpenter,North,West,1,12,4.9,101,0.61,0.14,139,823,976,6.2,0
261,Mechanic,South,East,0,9,3.1,193,0.68,0.04,20,1457,430,13.5,0
100,Electrician,South,South,1,14,4.0,30,0.67,0.03,105,1375,1093,20.2,0
243,Electrician,East,South,1,5,3.4,110,0.94,0.15,49,733,1122,5.4,1
42,Carpenter,West,North,1,0,4.8,15,0.99,0.02,97,395,645,0.5,0
7,Plumber,East,West,1,12,4.8,144,0.69,0.02,46,586,1571,12.7,1
177,Plumber,South,East,1,14,3.9,197,0.59,0.04,115,262,1574,1.4,1
62,Carpenter,East,North,1,2,4.2,42,0.95,0.15,156,517,1555,23.0,0
281,Mechanic,West,North,1,1,3.7,93,0.57,0.29,127,585,1127,1.5,1
246,Plumber,North,East,0,9,4.2,136,0.76,0.23,166,611,878,8.3,0
102,Carpenter,West,West,1,1,4.0,125,0.55,0.17,158,996,926,12.7,0
148,Plumber,North,South,0,4,4.8,191,0.95,0.16,166,842,398,13.6,1
156,Mechanic,South,East,0,0,4.6,175,0.94,0.22,136,565,1341,9.6,0
110,Plumber,West,South,0,11,3.6,182,0.6,0.06,165,1455,331,1.6,0
60,Carpenter,North,South,1,14,4.7,45,0.99,0.25,97,1023,391,4.3,0
133,Mechanic,East,South,0,10,4.5,69,0.7,0.0,107,972,869,21.1,0
250,Carpenter,North,West,1,12,3.9,169,0.84,0.02,31,436,625,22.6,1
94,Carpenter,South,East,0,11,4.9,101,0.64,0.09,147,735,522,19.1,0
104,Plumber,West,South,1,0,3.9,27,0.56,0.01,101,577,471,19.2,0
124,Mechanic,East,West,1,7,4.2,10,0.83,0.15,50,630,951,1.6,1
79,Carpenter,East,South,1,3,4.8,14,0.7,0.05,76,1235,430,6.0,0
172,Mechanic,North,West,1,3,4.2,73,0.78,0.04,83,316,528,17.3,0
274,Plumber,South,East,1,2,4.8,175,0.62,0.11,146,319,1093,19.3,1
115,Plumber,North,North,1,14,4.0,146,0.82,0.08,159,992,1220,22.8,1
252,Carpenter,East,West,1,14,3.3,137,0.94,0.07,75,557,1095,25.0,0
189,Plumber,West,East,1,7,3.8,138,0.93,0.3,34,1483,1022,5.6,0
214,Mechanic,West,West,0,7,3.7,83,0.83,0.04,137,621,803,5.8,0
100,Carpenter,West,West,1,4,3.4,36,0.74,0.16,117,815,1577,10.6,0
173,Electrician,West,West,1,7,3.0,52,0.69,0.2,71,1353,619,16.2,0
102,Electrician,West,East,1,13,4.5,195,0.97,0.09,158,1286,1586,22.0,0
34,Plumber,North,North,0,13,3.1,23,0.66,0.27,53,508,736,8.0,1
162,Mechanic,West,East,1,4,3.6,143,0.58,0.26,43,1050,542,13.5,0
82,Mechanic,East,South,0,10,4.9,113,0.55,0.01,99,1168,1076,12.2,0
186,Mechanic,South,West,0,7,4.9,145,0.67,0.1,23,957,441,4.8,0
202,Electrician,North,South,0,5,3.6,21,0.68,0.3,128,232,1573,22.3,0
87,Carpenter,East,South,1,8,4.8,6,0.74,0.27,15,689,927,6.9,0
173,Plumber,East,West,1,5,4.1,33,0.94,0.28,4,1374,339,7.9,0
241,Mechanic,West,North,1,4,4.4,85,0.68,0.15,110,1033,1000,3.7,1
134,Electrician,West,East,1,14,3.9,171,0.54,0.2,83,1242,532,1.1,1
55,Electrician,North,South,1,2,4.1,60,0.89,0.26,4,227,998,21.8,0
80,Mechanic,East,North,1,0,4.4,51,0.96,0.28,49,387,487,0.6,0
120,Electrician,North,North,1,10,4.1,121,0.91,0.21,128,1439,681,12.0,0
32,Mechanic,South,North,1,3,3.5,138,0.79,0.06,33,355,685,5.1,1
117,Electrician,West,East,1,8,4.3,55,0.71,0.25,63,1286,314,16.5,0
129,Carpenter,South,North,1,7,3.7,187,0.53,0.23,112,363,1213,0.8,0
46,Carpenter,East,North,1,11,4.7,115,0.68,0.24,96,1223,914,19.2,0
98,Electrician,South,North,1,6,3.9,118,0.66,0.24,105,1149,1251,11.6,1
198,Mechanic,North,South,1,6,5.0,161,0.57,0.11,113,553,609,15.0,1
49,Plumber,West,West,1,5,3.4,127,0.7,0.09,142,768,766,5.2,0
256,Mechanic,West,South,1,10,3.1,27,0.53,0.1,124,1444,892,4.0,0
254,Electrician,West,West,1,4,4.3,86,0.82,0.21,111,1452,549,15.2,0
175,Carpenter,South,East,1,7,3.1,114,0.69,0.07,85,678,940,16.0,0
244,Carpenter,East,East,1,14,3.3,82,0.89,0.17,60,1414,1548,6.3,0
251,Mechanic,North,East,1,1,3.8,37,0.81,0.02,127,1147,1534,22.6,0
137,Plumber,West,West,1,12,4.5,182,0.57,0.25,17,1170,805,6.0,1
183,Mechanic,South,East,0,7,5.0,154,0.94,0.06,167,585,1523,15.3,1
32,Electrician,East,South,1,6,4.4,2,0.65,0.06,77,251,359,16.5,0
41,Carpenter,West,South,1,6,4.1,152,0.72,0.09,72,1133,865,5.3,0
146,Electrician,South,East,0,1,3.1,83,0.78,0.11,82,968,1426,1.1,0
166,Mechanic,South,East,1,12,3.1,72,0.66,0.23,12,1247,414,18.2,0
255,Plumber,North,South,1,8,3.3,182,0.62,0.23,93,892,466,10.6,0
253,Mechanic,North,West,1,6,4.4,140,0.91,0.24,116,525,536,19.2,0
117,Electrician,North,North,1,13,4.4,122,0.52,0.07,61,512,581,12.8,1
203,Plumber,East,West,1,11,4.4,140,0.53,0.06,11,627,770,14.8,1
42,Carpenter,South,West,1,8,3.0,160,0.87,0.08,144,966,1346,10.0,0
